	RAS	OBS
2011-09-13 03:00:00	2.944999933242798	1.372
2011-09-13 04:00:00	2.931999921798706	1.369
2011-09-13 05:00:00	2.882999897003174	1.362
2011-09-13 06:00:00	2.7909998893737793	1.356
2011-09-13 07:00:00	2.677000045776367	1.35
2011-09-13 08:00:00	2.5810000896453857	1.347
2011-09-13 09:00:00	2.5290000438690186	1.344
2011-09-13 10:00:00	2.5179998874664307	1.341
2011-09-13 11:00:00	2.5380001068115234	1.338
2011-09-13 12:00:00	2.5759999752044678	1.335
2011-09-13 13:00:00	2.621999979019165	1.332
2011-09-13 14:00:00	2.6640000343322754	1.329
2011-09-13 15:00:00	2.694999933242798	1.326
2011-09-13 16:00:00	2.703000068664551	1.323
2011-09-13 17:00:00	2.677000045776367	1.32
2011-09-13 18:00:00	2.6010000705718994	1.317
2011-09-13 19:00:00	2.496000051498413	1.314
2011-09-13 20:00:00	2.3929998874664307	1.308
2011-09-13 21:00:00	2.3239998817443848	1.301
2011-09-13 22:00:00	2.2920000553131104	1.298
2011-09-13 23:00:00	2.296999931335449	1.292
2011-09-14 00:00:00	2.3239998817443848	1.289
2011-09-14 01:00:00	2.365000009536743	1.286
2011-09-14 02:00:00	2.4070000648498535	1.28
2011-09-14 03:00:00	2.437999963760376	1.277
2011-09-14 04:00:00	2.4509999752044678	1.274
2011-09-14 05:00:00	2.433000087738037	1.271
2011-09-14 06:00:00	2.371999979019165	1.265
2011-09-14 07:00:00	2.2829999923706055	1.262
2011-09-14 08:00:00	2.187999963760376	1.259
2011-09-14 09:00:00	2.114000082015991	1.256
2011-09-14 10:00:00	2.0769999027252197	1.25
2011-09-14 11:00:00	2.072999954223633	1.247
2011-09-14 12:00:00	2.0940001010894775	1.241
2011-09-14 13:00:00	2.13100004196167	1.237
2011-09-14 14:00:00	2.1710000038146973	1.234
2011-09-14 15:00:00	2.2039999961853027	1.231
2011-09-14 16:00:00	2.2260000705718994	1.228
2011-09-14 17:00:00	2.2209999561309814	1.225
2011-09-14 18:00:00	2.1700000762939453	1.222
2011-09-14 19:00:00	2.0820000171661377	1.219
2011-09-14 20:00:00	1.9919999837875366	1.216
2011-09-14 21:00:00	1.9240000247955322	1.213
2011-09-14 22:00:00	1.8839999437332153	1.21
2011-09-14 23:00:00	1.875	1.207
2011-09-15 00:00:00	1.8890000581741333	1.204
2011-09-15 01:00:00	1.9240000247955322	1.201
2011-09-15 02:00:00	1.968999981880188	1.201
2011-09-15 03:00:00	2.0160000324249268	1.201
2011-09-15 04:00:00	2.053999900817871	1.201
2011-09-15 05:00:00	2.069000005722046	1.201
2011-09-15 06:00:00	2.052999973297119	1.201
2011-09-15 07:00:00	1.996999979019165	1.204
2011-09-15 08:00:00	1.9259999990463257	1.207
2011-09-15 09:00:00	1.8680000305175781	1.204
2011-09-15 10:00:00	1.8389999866485596	1.201
2011-09-15 11:00:00	1.8359999656677246	1.204
2011-09-15 12:00:00	1.8530000448226929	1.204
2011-09-15 13:00:00	1.8890000581741333	1.201
2011-09-15 14:00:00	1.934999942779541	1.198
2011-09-15 15:00:00	1.975000023841858	1.195
2011-09-15 16:00:00	2.000999927520752	1.195
2011-09-15 17:00:00	2.009999990463257	1.192
2011-09-15 18:00:00	1.9869999885559082	1.189
2011-09-15 19:00:00	1.9229999780654907	1.186
2011-09-15 20:00:00	1.8420000076293945	1.186
2011-09-15 21:00:00	1.7730000019073486	1.18
2011-09-15 22:00:00	1.722000002861023	1.177
2011-09-15 23:00:00	1.6920000314712524	1.17
2011-09-16 00:00:00	1.6779999732971191	1.167
2011-09-16 01:00:00	1.6859999895095825	1.161
2011-09-16 02:00:00	1.715999960899353	1.161
2011-09-16 03:00:00	1.7580000162124634	1.161
2011-09-16 04:00:00	1.8040000200271606	1.161
2011-09-16 05:00:00	1.8559999465942383	1.164
2011-09-16 06:00:00	1.9140000343322754	1.17
2011-09-16 07:00:00	1.9739999771118164	1.18
2011-09-16 08:00:00	2.0290000438690186	1.186
2011-09-16 09:00:00	2.072000026702881	1.192
2011-09-16 10:00:00	2.0999999046325684	1.201
