	RAS	OBS
2011-09-20 05:00:00	0.3140000104904175	0.5
2011-09-20 06:00:00	0.2280000001192093	0.39
2011-09-20 07:00:00	0.1860000044107437	0.314
2011-09-20 08:00:00	0.20800000429153442	0.29
2011-09-20 09:00:00	0.3089999854564667	0.36
2011-09-20 10:00:00	0.4699999988079071	0.509
2011-09-20 11:00:00	0.6309999823570251	0.664
2011-09-20 12:00:00	0.7160000205039978	0.771
2011-09-20 13:00:00	0.6949999928474426	0.78
2011-09-20 14:00:00	0.5870000123977661	0.692
2011-09-20 15:00:00	0.44200000166893005	0.546
2011-09-20 16:00:00	0.2980000078678131	0.39
2011-09-20 17:00:00	0.1809999942779541	0.244
2011-09-20 18:00:00	0.10100000351667404	0.128
2011-09-20 19:00:00	0.06199999898672104	0.064
2011-09-20 20:00:00	0.08900000154972076	0.082
2011-09-20 21:00:00	0.19900000095367432	0.213
2011-09-20 22:00:00	0.38199999928474426	0.43
2011-09-20 23:00:00	0.5609999895095825	0.634
2011-09-21 00:00:00	0.6679999828338623	0.78
2011-09-21 01:00:00	0.6869999766349792	0.835
2011-09-21 02:00:00	0.6150000095367432	0.792
2011-09-21 03:00:00	0.4880000054836273	0.674
2011-09-21 04:00:00	0.3440000116825104	0.515
2011-09-21 05:00:00	0.20100000500679016	0.354
2011-09-21 06:00:00	0.0860000029206276	0.207
2011-09-21 07:00:00	0.003000000026077032	0.085
2011-09-21 08:00:00	-0.04500000178813934	-0.006
2011-09-21 09:00:00	-0.035999998450279236	-0.04
2011-09-21 10:00:00	0.0560000017285347	0.024
2011-09-21 11:00:00	0.22100000083446503	0.192
2011-09-21 12:00:00	0.39399999380111694	0.39
2011-09-21 13:00:00	0.5019999742507935	0.539
2011-09-21 14:00:00	0.5090000033378601	0.61
2011-09-21 15:00:00	0.4169999957084656	0.576
2011-09-21 16:00:00	0.2750000059604645	0.451
2011-09-21 17:00:00	0.13099999725818634	0.293
2011-09-21 18:00:00	0.004999999888241291	0.14
2011-09-21 19:00:00	-0.08100000023841858	0.027
2011-09-21 20:00:00	-0.11400000005960464	-0.021
2011-09-21 21:00:00	-0.05999999865889549	0.0
2011-09-21 22:00:00	0.0820000022649765	0.137
2011-09-21 23:00:00	0.28200000524520874	0.347
2011-09-22 00:00:00	0.4690000116825104	0.558
2011-09-22 01:00:00	0.5839999914169312	0.701
2011-09-22 02:00:00	0.6240000128746033	0.762
2011-09-22 03:00:00	0.5889999866485596	0.741
2011-09-22 04:00:00	0.49000000953674316	0.64
2011-09-22 05:00:00	0.3610000014305115	0.494
2011-09-22 06:00:00	0.2160000056028366	0.341
2011-09-22 07:00:00	0.09399999678134918	0.204
2011-09-22 08:00:00	0.014000000432133675	0.088
2011-09-22 09:00:00	-0.014000000432133675	0.021
2011-09-22 10:00:00	0.04500000178813934	0.037
2011-09-22 11:00:00	0.1860000044107437	0.171
2011-09-22 12:00:00	0.37299999594688416	0.372
2011-09-22 13:00:00	0.5329999923706055	0.567
2011-09-22 14:00:00	0.6019999980926514	0.671
2011-09-22 15:00:00	0.5789999961853027	0.713
