	RAS	OBS
2011-09-23 02:00:00	0.6309999823570251	0.618
2011-09-23 03:00:00	0.6769999861717224	0.713
2011-09-23 04:00:00	0.6269999742507935	0.706
2011-09-23 05:00:00	0.5149999856948853	0.597
2011-09-23 06:00:00	0.3610000014305115	0.428
2011-09-23 07:00:00	0.20499999821186066	0.248
2011-09-23 08:00:00	0.07599999755620956	0.091
2011-09-23 09:00:00	-0.01600000075995922	-0.038
2011-09-23 10:00:00	-0.06199999898672104	-0.127
2011-09-23 11:00:00	-0.04100000113248825	-0.12
2011-09-23 12:00:00	0.08100000023841858	0.021
2011-09-23 13:00:00	0.2980000078678131	0.267
2011-09-23 14:00:00	0.5019999742507935	0.506
2011-09-23 15:00:00	0.6079999804496765	0.655
2011-09-23 16:00:00	0.5950000286102295	0.69
2011-09-23 17:00:00	0.4909999966621399	0.604
2011-09-23 18:00:00	0.33500000834465027	0.446
2011-09-23 19:00:00	0.17599999904632568	0.267
2011-09-23 20:00:00	0.0430000014603138	0.119
2011-09-23 21:00:00	-0.05400000140070915	-0.009
2011-09-23 22:00:00	-0.10000000149011612	-0.117
2011-09-23 23:00:00	-0.06199999898672104	-0.168
2011-09-24 00:00:00	0.09000000357627869	-0.065
2011-09-24 01:00:00	0.34700000286102295	0.198
2011-09-24 02:00:00	0.5789999961853027	0.473
2011-09-24 03:00:00	0.7059999704360962	0.663
2011-09-24 04:00:00	0.7149999737739563	0.741
2011-09-24 05:00:00	0.6359999775886536	0.71
2011-09-24 06:00:00	0.503000020980835	0.573
2011-09-24 07:00:00	0.3400000035762787	0.394
2011-09-24 08:00:00	0.18799999356269836	0.215
2011-09-24 09:00:00	0.061000000685453415	0.053
2011-09-24 10:00:00	-0.02500000037252903	-0.078
2011-09-24 11:00:00	-0.07000000029802322	-0.175
2011-09-24 12:00:00	-0.05299999937415123	-0.221
2011-09-24 13:00:00	0.061000000685453415	-0.155
2011-09-24 14:00:00	0.2759999930858612	0.095
2011-09-24 15:00:00	0.49799999594688416	0.386
2011-09-24 16:00:00	0.625	0.595
2011-09-24 17:00:00	0.6230000257492065	0.667
2011-09-24 18:00:00	0.5090000033378601	0.604
2011-09-24 19:00:00	0.34200000762939453	0.442
2011-09-24 20:00:00	0.17000000178813934	0.236
2011-09-24 21:00:00	0.026000000536441803	0.043
2011-09-24 22:00:00	-0.08100000023841858	-0.122
2011-09-24 23:00:00	-0.14800000190734863	-0.25
2011-09-25 00:00:00	-0.16500000655651093	-0.328
2011-09-25 01:00:00	-0.07199999690055847	-0.282
2011-09-25 02:00:00	0.15800000727176666	-0.004
2011-09-25 03:00:00	0.42800000309944153	0.342
2011-09-25 04:00:00	0.6119999885559082	0.592
2011-09-25 05:00:00	0.6629999876022339	0.71
2011-09-25 06:00:00	0.593999981880188	0.683
2011-09-25 07:00:00	0.4480000138282776	0.545
2011-09-25 08:00:00	0.2680000066757202	0.349
2011-09-25 09:00:00	0.10100000351667404	0.139
2011-09-25 10:00:00	-0.035999998450279236	-0.05
2011-09-25 11:00:00	-0.1289999932050705	-0.198
2011-09-25 12:00:00	-0.17399999499320984	-0.3
2011-09-25 13:00:00	-0.12300000339746475	-0.331
2011-09-25 14:00:00	0.06499999761581421	-0.145
2011-09-25 15:00:00	0.33899998664855957	0.21
2011-09-25 16:00:00	0.5669999718666077	0.518
2011-09-25 17:00:00	0.6700000166893005	0.702
2011-09-25 18:00:00	0.6420000195503235	0.753
2011-09-25 19:00:00	0.5299999713897705	0.667
2011-09-25 20:00:00	0.3490000069141388	0.473
2011-09-25 21:00:00	0.16500000655651093	0.251
2011-09-25 22:00:00	0.012000000104308128	0.041
2011-09-25 23:00:00	-0.10700000077486038	-0.133
2011-09-26 00:00:00	-0.17499999701976776	-0.267
2011-09-26 01:00:00	-0.1809999942779541	-0.348
2011-09-26 02:00:00	-0.05900000035762787	-0.279
2011-09-26 03:00:00	0.1889999955892563	0.03
2011-09-26 04:00:00	0.46000000834465027	0.381
2011-09-26 05:00:00	0.6340000033378601	0.625
2011-09-26 06:00:00	0.6850000023841858	0.735
2011-09-26 07:00:00	0.6029999852180481	0.715
2011-09-26 08:00:00	0.44999998807907104	0.561
2011-09-26 09:00:00	0.2590000033378601	0.342
2011-09-26 10:00:00	0.0820000022649765	0.12
2011-09-26 11:00:00	-0.05400000140070915	-0.063
2011-09-26 12:00:00	-0.14100000262260437	-0.207
2011-09-26 13:00:00	-0.15800000727176666	-0.288
2011-09-26 14:00:00	-0.05299999937415123	-0.255
2011-09-26 15:00:00	0.17900000512599945	0.028
2011-09-26 16:00:00	0.45500001311302185	0.4
2011-09-26 17:00:00	0.6629999876022339	0.676
2011-09-26 18:00:00	0.7409999966621399	0.819
2011-09-26 19:00:00	0.6980000138282776	0.822
2011-09-26 20:00:00	0.5600000023841858	0.695
2011-09-26 21:00:00	0.367000013589859	0.487
2011-09-26 22:00:00	0.1770000010728836	0.267
2011-09-26 23:00:00	0.024000000208616257	0.062
2011-09-27 00:00:00	-0.09000000357627869	-0.104
2011-09-27 01:00:00	-0.1509999930858612	-0.226
2011-09-27 02:00:00	-0.13199999928474426	-0.297
2011-09-27 03:00:00	0.027000000700354576	-0.194
2011-09-27 04:00:00	0.3050000071525574	0.17
2011-09-27 05:00:00	0.5730000138282776	0.534
2011-09-27 06:00:00	0.7319999933242798	0.755
2011-09-27 07:00:00	0.753000020980835	0.842
2011-09-27 08:00:00	0.6520000100135803	0.782
2011-09-27 09:00:00	0.4779999852180481	0.599
2011-09-27 10:00:00	0.2770000100135803	0.372
2011-09-27 11:00:00	0.10100000351667404	0.146
2011-09-27 12:00:00	-0.032999999821186066	-0.044
2011-09-27 13:00:00	-0.11699999868869781	-0.186
2011-09-27 14:00:00	-0.12999999523162842	-0.275
2011-09-27 15:00:00	-0.008999999612569809	-0.221
2011-09-27 16:00:00	0.24699999392032623	0.108
2011-09-27 17:00:00	0.5419999957084656	0.509
2011-09-27 18:00:00	0.7419999837875366	0.789
2011-09-27 19:00:00	0.8009999990463257	0.925
2011-09-27 20:00:00	0.7440000176429749	0.938
2011-09-27 21:00:00	0.5889999866485596	0.79
2011-09-27 22:00:00	0.39100000262260437	0.557
2011-09-27 23:00:00	0.19699999690055847	0.315
2011-09-28 00:00:00	0.0430000014603138	0.107
2011-09-28 01:00:00	-0.06300000101327896	-0.059
2011-09-28 02:00:00	-0.11800000071525574	-0.179
2011-09-28 03:00:00	-0.08500000089406967	-0.247
2011-09-28 04:00:00	0.08799999952316284	-0.13
2011-09-28 05:00:00	0.3790000081062317	0.235
2011-09-28 06:00:00	0.652999997138977	0.59
2011-09-28 07:00:00	0.8019999861717224	0.823
2011-09-28 08:00:00	0.8029999732971191	0.88
2011-09-28 09:00:00	0.6830000281333923	0.783
2011-09-28 10:00:00	0.49900001287460327	0.583
2011-09-28 11:00:00	0.2980000078678131	0.357
2011-09-28 12:00:00	0.12800000607967377	0.147
2011-09-28 13:00:00	0.006000000052154064	-0.023
2011-09-28 14:00:00	-0.06400000303983688	-0.145
2011-09-28 15:00:00	-0.052000001072883606	-0.217
2011-09-28 16:00:00	0.1080000028014183	-0.103
2011-09-28 17:00:00	0.40700000524520874	0.303
2011-09-28 18:00:00	0.7049999833106995	0.702
2011-09-28 19:00:00	0.8790000081062317	0.936
2011-09-28 20:00:00	0.9079999923706055	1.073
2011-09-28 21:00:00	0.8230000138282776	1.074
2011-09-28 22:00:00	0.6700000166893005	0.873
2011-09-28 23:00:00	0.4740000069141388	0.643
2011-09-29 00:00:00	0.28999999165534973	0.413
2011-09-29 01:00:00	0.1420000046491623	0.219
2011-09-29 02:00:00	0.03799999877810478	0.068
2011-09-29 03:00:00	-0.006000000052154064	-0.043
2011-09-29 04:00:00	0.05900000035762787	-0.072
2011-09-29 05:00:00	0.28200000524520874	0.107
2011-09-29 06:00:00	0.5830000042915344	0.472
2011-09-29 07:00:00	0.8140000104904175	0.767
2011-09-29 08:00:00	0.8989999890327454	0.922
2011-09-29 09:00:00	0.859000027179718	0.956
2011-09-29 10:00:00	0.7440000176429749	0.845
2011-09-29 11:00:00	0.5619999766349792	0.643
2011-09-29 12:00:00	0.38199999928474426	0.415
2011-09-29 13:00:00	0.22499999403953552	0.215
2011-09-29 14:00:00	0.1080000028014183	0.052
2011-09-29 15:00:00	0.052000001072883606	-0.053
2011-09-29 16:00:00	0.09000000357627869	-0.083
2011-09-29 17:00:00	0.28299999237060547	0.065
2011-09-29 18:00:00	0.5979999899864197	0.429
2011-09-29 19:00:00	0.8709999918937683	0.78
2011-09-29 20:00:00	1.00600004196167	0.973
2011-09-29 21:00:00	1.0099999904632568	1.037
2011-09-29 22:00:00	0.9049999713897705	0.971
2011-09-29 23:00:00	0.734000027179718	0.791
